Price	Close	Close	Close	High	High	High	Low	Low	Low	Open	Open	Open	Volume	Volume	Volume
Ticker	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE
Date															
25-10-24	189.8663635	219.0699463	176.2951965	190.5557093	219.8132282	177.3114282	187.8967955	217.5338274	174.4777197	189.4724409	217.5338274	175.3962316	36448	1376516	882137
28-10-24	189.3739624	220.7051544	177.6827393	191.0480922	221.0520253	177.8977108	187.0104718	218.4257537	174.9662973	190.3587464	218.7726246	177.4286888	31525	1271298	693908
29-10-24	185.139389	221.993515	176.9205627	191.0480929	222.5881466	178.8552914	185.0409046	220.5069513	176.4319939	189.3739632	221.1015828	178.0344992	32057	1203241	657437
30-10-24	182.9728699	217.5833893	175.3766937	186.4196139	222.0926358	176.58835	182.5789473	217.3851838	174.5754485	184.5485153	221.7457649	174.9076717	38798	1609493	926858
31-10-24	182.480484	212.8759308	174.3213806	183.6622218	216.0968189	175.7870873	181.2002618	211.3398119	172.0348817	182.6774378	214.7589055	172.3084791	51240	1751632	1642031
01-11-24	183.6622162	212.8759308	177.3700562	184.843954	212.8759308	177.5263869	182.1850402	212.8759308	174.9076647	182.1850402	212.8759308	175.220356	22049	0	1227689
04-11-24	181.3972168	211.8848877	177.1550903	183.1698311	214.0651782	178.3276527	181.200263	210.6956397	176.7642263	182.6774391	213.8174175	177.8390838	39004	827154	604441
05-11-24	184.7454834	213.7183075	179.7933502	184.7454834	214.1147336	180.1646673	180.707863	211.7362225	176.4319939	181.1017706	212.0830934	177.7609019	80928	723021	737210
06-11-24	192.623764	211.0424957	179.8910828	193.3131099	217.7815877	186.594249	185.9272296	211.0424957	179.6956433	187.3059212	215.8490579	181.5522141	51744	1733240	1657425
07-11-24	196.1689758	218.6239777	183.6823578	196.3659296	219.0699438	184.6008697	190.2602716	213.173244	178.9334675	193.2146237	213.173244	180.6727716	55471	1665250	1487549
08-11-24	195.6765747	219.4168091	178.8943939	197.5476733	221.4484493	184.6008752	193.4115685	217.9302453	178.4839978	196.4644049	220.952928	184.4445296	30619	1236943	1332675
11-11-24	197.5476837	219.6150208	181.5912933	199.5172518	221.745756	183.4673962	196.0705077	219.3672601	180.7314222	196.9568073	220.7547136	180.829127	27265	1206912	1059274
12-11-24	194.8887482	218.425766	173.8719025	198.7294148	220.8042771	180.281924	194.3963562	217.7320392	173.1683621	197.547677	218.029355	179.2266134	36668	1471087	1544561
13-11-24	193.8054962	217.4842682	175.2985229	194.3963576	217.6824737	176.1388621	191.1465824	214.3129353	172.7384266	193.510058	217.0383021	174.2627592	36023	1507152	1481999
14-11-24	189.8663635	219.0699463	183.8973389	194.8887531	219.0699463	191.0304481	188.9800489	214.2633841	181.0440982	194.5933299	214.4120496	181.3567894	31226	1710863	3114675
15-11-24	188.9800415	215.3535309	183.1156158	190.0633099	217.1374103	184.8744668	187.1089579	213.9660624	181.6108302	188.0937419	216.6418891	182.9983641	32089	1436129	1278412
18-11-24	188.8815765	216.6418915	179.7933502	191.0480984	216.9391921	184.3468158	188.4876539	214.5606962	179.5392998	190.4572219	214.6598065	183.7019013	18654	865478	1430392
19-11-24	192.4267883	217.9302368	173.7741852	193.805495	217.979792	178.7966729	188.1922291	213.4210056	171.155463	188.8815749	216.5923385	178.1126795	62884	1302866	2010989
20-11-24	192.623764	218.6239777	172.5234528	194.2978939	221.3493445	175.3962404	191.2450574	217.7320304	171.8980851	192.7222334	219.6645602	175.3962404	26252	1393683	1185153
21-11-24	195.381134	222.6872406	171.9762573	195.5781028	222.6872406	173.1292728	191.9343901	218.7230707	171.0577454	192.5252665	220.5069502	172.6993447	29125	1446119	1253085
22-11-24	191.737442	223.8764954	173.5005798	196.0705006	225.4126143	173.7546452	188.78309	221.6466497	169.7483744	195.5781086	223.9756057	172.542989	51012	1461096	1310544
25-11-24	183.9576569	221.4980011	176.6860657	189.6694071	225.6603766	177.0769148	183.9576569	221.3988908	173.8523571	186.9120089	225.2639657	174.5558975	91926	1948868	2084949
26-11-24	184.2530975	221.2006836	176.1974945	185.4348354	222.1917261	176.7446893	183.4652673	220.3087514	174.2432189	184.0561287	220.3583065	175.2594357	23695	1151866	820230
27-11-24	184.0561218	218.1779938	174.8881226	185.336344	220.4078393	176.7837723	182.4804765	217.038301	174.4972734	183.6622142	220.1600787	176.2365775	27587	999232	797765
28-11-24	186.2226563	218.1779938	174.8881226	186.8135176	218.1779938	174.8881226	183.6622119	218.1779938	174.8881226	183.8591657	218.1779938	174.8881226	19111	0	0
29-11-24	185.5332947	222.8854523	178.9725647	186.7150475	223.3314335	179.9301556	184.1546031	218.0789052	176.1388561	185.3363409	218.8717422	176.6469719	45156	1507594	1204646
02-12-24	186.4196167	228.9803772	183.8191528	188.8815767	228.9803772	183.8191528	185.0409101	221.2997977	177.7609016	187.6013545	221.9439693	178.2885644	43835	1878851	1225616
03-12-24	188.6846161	230.8633423	185.8516083	189.2754775	231.0120077	186.7701202	186.2226561	227.7911197	184.151398	186.2226561	227.9893251	184.5617941	43882	1476605	1281556
04-12-24	191.737442	239.5349731	187.5127411	193.5100562	239.7827338	189.2715921	187.9952598	232.0525991	186.20338	187.9952598	232.2012646	187.4736621	33278	1565247	1307422
05-12-24	190.9496155	239.1881104	188.646225	191.8359301	240.3278032	189.076168	189.1770163	237.6024363	187.1414393	190.6541923	239.0890001	187.5322885	45210	1744989	1043254
06-12-24	190.2602692	239.8322906	189.2715912	192.7222292	239.931401	189.8774268	189.7678772	236.7600528	187.6886327	191.5404914	238.4943772	188.0990288	31184	1154210	873099
09-12-24	187.2074432	238.3457184	189.7015381	190.851141	239.6836318	191.1867918	186.5180824	236.4627437	188.9784507	190.2602646	238.3457184	191.0695251	33676	1492120	1370113
10-12-24	187.0104828	238.3457184	189.7015381	188.7830971	238.3457184	189.7015381	186.813529	238.3457184	189.7015381	187.2074516	238.3457184	189.7015381	25953	0	0
11-12-24	188.7830963	236.462738	191.0499878	189.2754883	237.8501914	192.2030032	186.1241824	231.8048264	188.724395	186.7150589	237.3546702	188.9784455	46520	2172229	1300207
12-12-24	188.6846161	239.3367615	189.5647278	190.1617921	239.931393	191.8121476	187.5028633	235.7194624	188.8807343	189.2754775	235.8681128	191.225859	29448	1375884	985700
13-12-24	187.2074432	238.8907928	187.0046387	189.0785268	241.2197336	190.1901026	186.7150512	237.5528794	185.9102342	188.0937428	239.2872038	189.3693104	22879	1450121	1054754
16-12-24	187.2074432	238.4943695	185.9688721	187.7983046	239.6340774	188.0599464	186.1241748	235.1248311	185.4607562	186.6165668	237.3546767	187.0828086	24104	1275144	918390
17-12-24	186.5180817	236.9087067	188.5094299	188.0937421	238.8907916	189.6624603	185.5332977	236.26452	185.2262462	187.2074425	237.1069121	185.343498	38571	1365340	1124718
18-12-24	186.3211365	238.147522	190.26828	187.6013587	239.33677	191.7144398	185.4348369	236.611403	187.2391468	186.7150591	236.8096085	187.8840613	27446	1260084	1342816
19-12-24	189.6694031	234.9266205	185.1089935	191.3435329	237.1069109	188.6071488	185.0409063	233.7373725	185.1089935	185.7302671	236.76004	186.6724051	32941	2125530	1145774
20-12-24	188.3891907	234.6293182	184.9330902	188.8815827	236.5618481	185.2848604	186.518092	230.1696269	182.2166484	188.8815827	232.8949938	183.4478515	50304	5083929	2404040
23-12-24	188.8815765	234.2328949	184.6595001	190.5557064	235.471698	185.8320625	188.3891845	232.8454264	183.8973338	188.7830921	234.0842295	184.8353927	16394	1010585	788599
24-12-24	189.1770172			190.2602706			188.7830946			189.373971			7100		
27-12-24	189.767868	237.3546753	185.2653351	189.8663524	239.23765	185.343493	188.4876459	235.8185564	183.1937928	189.4724298	239.23765	183.506484	14975	1478656	684363
30-12-24	192.8207092	234.1833496	185.2653351	193.510055	236.4131953	185.2653351	189.4724346	233.6382732	185.2653351	190.063311	236.4131953	185.2653351	33344	723232	0
31-12-24	194.1994019			194.9872321			191.9343956			192.7222259			10939		
02-01-25	192.9191742	236.4131927	184.7962952	194.9872265	236.8096037	185.6561812	191.6389671	232.9940991	182.4902494	193.9039582	234.1833471	184.1513956	21516	1327871	970926
03-01-25	191.2450562	232.7463379	182.5097961	193.0176704	235.5212448	184.7181222	191.2450562	232.2508166	181.9430544	192.3283246	234.8770732	184.2686472	29080	934542	723321
06-01-25	191.4420013	237.1069183	188.6657715	192.5252697	237.1069183	189.6038154	187.6998342	232.2508161	182.9983692	191.6389702	233.043638	183.3892183	29203	1532023	1183373
07-01-25	193.5100555	241.120636	189.1152496	194.4948395	242.2603288	190.26828	191.4420031	237.106911	188.02086	191.7374413	237.1564661	188.9979979	46942	1698060	1224827
08-01-25	203.0624542	242.5576477	189.1152496	203.0624542	246.3731673	189.1152496	193.116145	240.4764524	189.1152496	193.5100526	240.4764524	189.1152496	75271	1333654	0
09-01-25	202.6685486	242.9540558	192.1053009	204.8350704	244.242414	192.4179773	201.6837646	241.8639181	189.1934195	202.6685486	242.5576448	190.3464498	28332	641680	809579
10-01-25	203.0624542	243.6477966	190.053299	204.4411608	245.3821209	192.5938632	201.28984	241.8639172	189.4670103	203.0624542	241.9630123	191.5190056	42546	1377087	902257
13-01-25	203.0624542	241.7152557	188.7634735	205.8198524	243.6973407	189.5451867	200.8959325	239.9313914	186.5551474	205.8198524	241.9134763	188.958913	38549	1209566	1055037
14-01-25	202.865509	245.1839142	189.52565	204.2442007	246.4722725	191.4799256	202.4716014	241.5170599	189.3693044	203.2594166	242.1116914	190.1510176	31693	1156901	770065
15-01-25	200.5020294	251.3283844	191.1086121	203.6533352	252.0221111	192.6915705	200.5020294	243.7964553	188.5289689	203.2594126	246.0758561	189.5061067	57641	1857979	1225824
16-01-25	201.2898407	252.7653961	190.6982117	202.8655011	253.8555338	192.6720192	200.1081029	251.0310717	189.6429011	201.4868095	252.4185252	192.6524872	32271	1248145	1227857
17-01-25	200.6989899	254.5492706	196.2581329	202.2746353	254.5492706	196.3069779	199.7142058	251.2292722	192.1443762	201.4868201	252.2203147	192.3007219	57091	1876721	2011909
20-01-25	202.4716034	253.7068787	197.1864166	204.4411715	254.4006205	198.1635545	201.4868194	252.666281	196.2581387	201.880727	253.7068787	196.4047034	31865	943928	970799
21-01-25	205.4259491	253.7068787	197.1864166	205.4259491	253.7068787	197.1864166	202.4715971	253.7068787	197.1864166	202.8655047	253.7068787	197.1864166	32674	0	0
22-01-25	205.8198547	259.9504395	202.414093	207.3955151	261.7343341	203.4889506	203.8502867	256.0853797	200.4109724	205.8198547	256.6800113	200.5575371	36787	1458993	1244744
23-01-25	206.4107361	260.04953	204.2218018	207.1985513	260.7928119	204.6126509	204.6381218	257.225053	202.316386	207.1985513	257.4728136	203.2935238	38274	1623949	1072433
24-01-25	205.0320282	260.04953	204.2218018	207.0015962	260.04953	204.2218018	205.0320282	260.04953	204.2218018	206.8046424	260.04953	204.2218018	28177	0	0
27-01-25	206.0168152	259.0585022	196.7955475	206.6076916	260.7432865	198.4078338	202.8655093	254.15286	192.7501976	204.0472471	257.6710488	196.6001229	40166	1964517	1966039
28-01-25	208.7742157	260.2477722	195.4764252	208.7742157	267.1850699	197.2841212	205.6229098	254.648388	193.297412	206.2137712	266.5904383	197.0398367	32375	2447899	1195988
29-01-25	205.4259491	264.8065796	198.7009735	209.5620389	266.937315	199.5803915	204.8350727	258.4638831	196.746698	208.7742087	261.2388204	197.186407	50770	1639089	1051615
30-01-25	212.3194427	265.6489258	200.4598083	213.6981344	266.5904282	203.0003725	205.4259545	262.0316268	199.2383861	205.6229083	266.144447	200.1666789	49315	1245165	900923
31-01-25	214.4859619	266.0949097	202.7072296	215.2737921	267.4328231	202.9515141	212.3194401	265.2029775	199.873536	212.5163939	266.0949097	201.2903828	33869	1625440	1153092
03-02-25	213.6981354	260.7928162	197.4795532	215.2737958	263.4686429	198.1635467	210.9407371	258.26567	195.0367087	212.9103051	259.0584919	196.6489801	21800	2065204	1495283
04-02-25	215.4707489	264.9056396	197.2352753	216.2585791	265.1038602	199.0429713	211.1376902	260.1486479	195.4275643	213.6981346	260.7928195	197.5284047	45940	1081908	836891
05-02-25	215.6676941	268.3742981	196.6489868	216.4555243	268.671629	196.6489868	213.3042185	263.3695455	194.6458513	215.2737865	263.8650668	195.4275645	22450	957952	1007329
06-02-25	207.1985474	271.198761	203.2935181	216.0616034	271.2978713	203.7332271	206.607686	267.3337015	197.0886872	215.6676958	269.9104179	198.2612496	70148	1271242	1652373
07-02-25	209.1681213	268.5725098	202.7072296	210.7437818	271.9916184	204.4660806	206.8046457	268.0769885	201.681232	207.7894297	271.0005759	203.4400829	52121	1240718	1248073
10-02-25	214.092041	268.5725098	202.7072296	215.076825	268.5725098	202.7072296	208.9711671	268.5725098	202.7072296	209.5620435	268.5725098	202.7072296	63012	0	0
11-02-25	214.6829071	275.8566895	209.986908	215.6676911	275.8566895	209.986908	213.3042155	269.6131035	205.4432231	215.0768147	269.8608641	205.931792	32485	1661414	1872641
12-02-25	213.8950806	276.6495056	207.2020721	214.8798646	278.1360694	209.5960568	211.9255126	273.7259484	205.1500768	214.8798646	276.9963765	208.5700591	28598	1571018	1994142
13-02-25	214.8798676	277.7891846	222.2499847	215.6676978	278.8297973	222.8851332	208.7742097	273.8250148	215.8985892	209.1681173	275.3115785	221.7614159	46549	1604414	3411480
14-02-25	215.4707489	274.4692383	225.1999969	216.0616103	278.1856477	227.1499939	211.334659	273.5772758	222.5	212.1224742	276.9963846	227.1499939	41646	1531310	2638501
17-02-25	229.4546661	277.5910034	227	230.6364039	277.6901137	227	221.7733481	273.4781832	224.1999969	221.7733481	274.4692257	224.1999969	77746	694626	1113198
18-02-25	229.4546661	275.8566895	226.1999969	234.378586	278.433406	227.8999939	228.8637897	274.8656469	225.1499939	233.393802	276.9468423	227	70133	1004027	1196666
19-02-25	231.6212006	273.8250427	220.3500061	232.9999072	280.9605611	228.3000031	227.8790182	272.8835705	220.3500061	229.4546787	280.7128005	225.8500061	51539	1348986	1493623
20-02-25	230.6364136	272.4871521	221.25	232.6059816	275.8071203	224.1000061	228.2729379	271.8429503	220.6999969	231.0303362	274.5187772	222.1999969	48013	1100167	999655
21-02-25	230.4394531	271.149231	221.4499969	232.0151135	274.0232481	223.4499969	229.6516229	270.75282	220.3999939	231.4242371	271.2483413	222.1499939	55538	1741545	1174940
24-02-25	238.1207733	271.8429565	218.1000061	239.4994649	273.3790906	225.5	233.3938071	268.473418	216.6999969	235.3633751	271.4961158	225.5	67392	1391375	1278282
25-02-25	239.6964264	269.9599609	216.6000061	243.0447011	272.1898065	218.5	237.7268583	267.4823548	215.1000061	240.8781792	269.1671391	215.5	52168	1531017	1200879
26-02-25	240.8781738	272.7348938	223.4499969	243.635557	273.1313047	224.3999939	240.0903436	270.405938	220.25	241.0751276	271.5951708	221	45532	1318253	1369236
27-02-25	244.02948	265.1038818	220.6000061	244.02948	271.4961184	222.3999939	240.4842515	264.2614896	218.0500031	241.6659893	267.5319482	221.6499939	111458	1909796	1245449
28-02-25	242.6507721	262.9235535	221.1999969	243.6355561	264.7569881	221.25	240.2872965	259.9008861	217.3000031	243.2416485	262.7749031	217.6499939	141921	2933951	2048211
03-03-25	278.4969177	269.1175842	225.9499969	288.7386959	272.1402821	227.9499969	270.2247377	260.5450725	219.3999939	288.7386959	261.5856853	221.5	274010	1926257	1960916
04-03-25	271.0125732	256.6304626	213.3000031	296.0260812	267.0364087	220.75	269.4369128	256.6304626	213.1499939	289.5265007	264.5588025	219.6999969	287250	2328384	1853495
05-03-25	282.6329956	262.328949	231.5500031	287.1630078	265.1038557	232.6999969	275.1486315	260.4459441	223.1000061	285.5873475	262.0811884	230	187253	1803420	2532410
06-03-25	292.0869446	259.0089722	243	301.1469395	264.4101358	244.8500061	287.1630245	254.4501705	232.5	292.2838834	262.7749217	233.8500061	199672	2280232	3244035
07-03-25	282.2391052	252.0716705	234.3000031	293.8595446	257.1259934	240.8500061	282.2391052	251.477039	232.5500031	293.465637	253.2609185	238.5500031	162143	2248943	2291166
10-03-25	280.8604126	240.0304871	228.3999939	289.7234687	252.6662788	236.3000031	279.0877833	238.0484021	222.5500031	289.7234687	251.972552	235.1499939	145054	3105826	2253919
11-03-25	283.8147583	236.5122833	223.1999969	287.7538943	240.2782478	232.25	280.6634375	235.8185566	223.1999969	283.6177895	239.6340762	231.8999939	90216	2824964	2165962
12-03-25	287.1630249	240.3773651	226.8500061	287.5569325	241.120647	231.5	279.087784	234.5797603	226.1499939	285.9812721	236.5122902	227.3000031	84750	2400746	1997301
13-03-25	286.769104	234.7779541	226.5	291.8899626	241.963012	227.9499969	285.5873512	232.8454243	223.3999939	290.3143023	238.5934736	226.1999969	87211	2178182	1710590
14-03-25	303.1165161	240.4269104	231.75	303.1165161	240.7737662	233.5500031	287.7539091	232.7958712	224.1999969	289.5265084	234.4311004	224.8000031	152501	1755926	2021093
17-03-25	308.4343567	240.4269104	234.3000031	315.7217522	240.4269104	234.3000031	302.7225915	240.4269104	229.6999969	313.1613078	240.4269104	232.3000031	209997	0	1563276
18-03-25	311.1917419	244.4901733	237	313.1613099	247.562411	241.8999939	305.283038	241.5170459	235.5	310.0099891	246.1749425	236.5500031	132282	1960463	1599468
19-03-25	311.5856628	246.125412	236.6999969	318.0852435	246.8686939	240.6999969	304.6921746	242.3098923	230.3500061	315.1308914	244.5397379	231	151874	1528343	1519743
20-03-25	301.7378235	247.9092712	234.4499969	311.9795715	250.1391168	239.6000061	295.041304	244.7379383	233.8000031	311.7826327	248.3552525	236.25	86516	2172782	1464122
21-03-25	302.3287048	249.693161	228.8500061	304.6921806	249.693161	233.3000031	297.2078157	245.1343745	227.1499939	302.3287048	246.8191437	232.25	185779	6042210	3634428
24-03-25	305.8739319	249.693161	228.8500061	312.3735126	249.693161	228.8500061	302.5256721	249.693161	228.8500061	303.9043638	249.693161	228.8500061	101360	0	0
25-03-25	309.4191589	256.432251	228.8999939	310.2069742	256.8782322	230.1000061	304.2982699	251.7743542	222.9499969	306.6617456	253.9546447	225.0500031	58948	1416756	1193946
26-03-25	310.6008606	247.8597412	224.5	313.9491201	257.3737555	231.1999969	309.6160766	247.6119806	223.1999969	313.5552125	257.3241852	230.6000061	57750	1748846	1163239
27-03-25	310.2069702	247.0173492	221.5500031	310.9947854	247.0669044	225.6999969	305.2830501	242.3594524	220.1499939	305.4800189	244.6883933	223.4499969	60574	1427031	1449207
28-03-25	304.2982483	244.5397339	216	310.0099833	247.5128614	219.8000031	301.3438964	243.8460072	214.75	309.6160757	244.6388442	219.25	66631	1518176	1694937
31-03-25	300.3591309	242.2107849	211.8999939	305.0860822	245.0352621	215.5500031	296.6169635	240.0304944	208	300.7530385	242.8549716	214.9499969	97907	1852241	1718842
01-04-25	301.9347839	247.9092712	214.75	306.858704	248.8507737	216.3500061	297.6017403	243.6973407	211.6999969	299.7682471	244.5397328	214.3500061	100832	1345059	1280290
02-04-25	295.0412903	246.8686981	214.75	304.2982538	247.61198	214.8999939	292.6778147	242.6072123	210.6999969	301.3439018	247.0669036	213.3000031	71971	1308048	994285
03-04-25	297.4047852	236.8096008	197.4799957	298.586538	243.6478031	208.4499969	274.3608442	236.3636347	195.7400055	288.5417286	243.6478031	204.9499969	97794	2255341	2748491
04-04-25	275.5425415	229.1290283	185.6199951	298.9804179	238.2466165	194.8399963	272.7851584	225.858585	180.1000061	295.2382208	234.877078	194.2200012	153408	4883372	4108758
07-04-25	262.7403564	219.4168091	176.6000061	273.7699492	231.8048406	190.8000031	243.2416455	208.3171358	162.3800049	254.0742694	214.7589122	167.0599976	207644	6895323	5246090
08-04-25	279.8756409	221.7953186	182.7400055	283.4208394	223.3314375	185.8999939	267.4673557	214.8084658	179.6000061	269.6338626	218.6239856	180.1000061	124852	4029655	3149630
09-04-25	277.9060669	212.4795074	177.1600037	279.0877897	220.4078475	180.7799988	268.0582265	211.1911643	174.0599976	271.9973627	213.074139	176.1199951	131415	3052992	2811618
10-04-25	286.1782532	227.9397736	186.9400024	305.2830579	233.687823	199.9600067	282.8299934	226.8496208	186.5599976	305.086089	232.894986	198.5200043	80045	2914854	3031790
11-04-25	286.9660645	222.7863617	180.6799927	290.9052006	231.2597783	188.9600067	279.8756374	220.4078506	177.4600067	288.5417249	231.2102231	188.1199951	54080	2391069	2922601
14-04-25	296.4199829	226.7505188	185.6999969	296.8138905	229.4758856	187.6199951	289.5264949	225.7594763	183.4400024	292.6778157	226.6514085	185.8600006	53635	1607482	1567093
15-04-25	305.0860596	230.5660248	185.3000031	305.0860596	230.7146902	188.4799957	296.4199727	226.9487258	183.2200012	296.4199727	226.9487258	185.4600067	53463	1598526	1705136
16-04-25	302.7225952	230.2687225	186.1399994	304.4952244	231.2102099	186.4600067	300.1621508	225.4621605	180.9600067	301.3439036	227.5928958	183	47885	1678238	1532595
17-04-25	298.9804382	223.9756012	187.0200043	302.5256668	230.1696167	191.5	295.8291173	223.7773957	186.0599976	301.9347903	228.9803688	190.1000061	26477	1970187	1527431
22-04-25	295.4352112	216.5427856	189.3200073	301.1469466	221.052032	189.3200073	294.647396	213.6687685	184.3999939	299.9652238	220.0114344	187.3600006	76674	2817969	1220371
23-04-25	296.6169434	239.5349731	196.5	299.1773576	242.0125794	199	286.9660424	234.0842393	191.0599976	298.7834501	240.2286999	191.7200012	67020	3410054	2069659
24-04-25	293.6625977	238.9898987	200.6499939	294.6473816	239.1881193	200.6499939	290.7082457	230.6155924	193.2400055	293.4656288	236.5122924	195.8999939	50656	2100276	1405783
25-04-25	292.8747559	242.5081024	200.6499939	295.6321691	243.4000498	200.6499939	288.3447434	238.6430426	200.6499939	294.8443239	239.6340851	200.6499939	50255	2030654	0
28-04-25	293.0717163	246.5713806	205.0500031	297.207791	249.891364	207.9499969	290.9051795	242.9045263	204.8000031	293.0717163	242.9045263	206.8000031	51863	1643224	1034023
29-04-25	303.1165161	252.3194275	202.25	303.5104538	253.5086755	205.8000031	293.8595521	247.6615156	200.9499969	294.2534597	248.7021133	205	57327	1898792	1182573
30-04-25	312.1765442	253.0131531	201.9499969	312.1765442	254.549272	204.8999939	300.3591356	248.1074957	198.9600067	304.2982718	253.0627082	202.75	74391	2773915	1946534
02-05-25	319.6608887	263.9146118	209.8000031	321.2365491	263.9146118	210	313.3582772	253.8059962	204.9499969	315.1308763	254.9456891	206.6999969	68235	2834565	1690097
05-05-25	324.9787292	264.9552307	211.25	325.9635133	265.103881	211.6999969	321.236562	260.8424102	208.1000061	323.0091612	263.4190966	208.5500031	38023	982242	609411
06-05-25	319.6608887	261.9820862	208.9499969	327.145253	264.756993	212.1999969	314.7369687	258.1665666	204.0500031	326.160469	264.6083427	212	48803	1174864	1087309
07-05-25	315.3278503	259.1576233	209.1499939	322.8121847	261.5361193	212.75	312.3734983	259.1576233	208.4499969	321.8274007	260.8424077	208.6999969	58388	1456896	1276924
08-05-25	320.8426208	260.4459534	213.1999969	320.8426208	264.5092336	214.9499969	312.3735023	258.612549	210.3500061	317.69133	261.7343267	210.4499969	38641	1595441	1151271
09-05-25	309.8130493	259.3062744	214.0500031	319.857828	261.9821014	215.5500031	309.6160805	258.1665815	213.75	319.6608892	260.5450776	213.8500061	40107	1394204	956696
12-05-25	295.2382202	260.1486511	221.75	309.8130409	265.9957957	226.9499969	286.7691022	254.8465678	219.0500031	309.2221645	261.6847549	219.1999969	135978	1641823	1635159
13-05-25	296.4199829	260	225.1499939	300.5560877	262.2793856	225.1499939	294.2534461	258.2656757	221.75	296.6169517	262.1307353	223.3000031	52375	1057229	1026731
14-05-25	295.6321716	262.3500061	225.1499939	300.7530304	262.3500061	225.1499939	293.4656348	262.3500061	225.1499939	295.4352028	262.3500061	225.1499939	41457	0	0
15-05-25	302.9195557	263.2000122	221.8500061	303.3134632	263.2000122	222.0500031	295.0412839	258.1499939	214.1999969	296.4199754	258.1499939	219.5	49883	1520683	1786428
16-05-25	304.6921692	266.25	219.9499969	305.2830456	268.2999878	224.1000061	301.1469407	263.25	218.1000061	302.5256624	263.25	223.8500061	43520	1663316	1264526
19-05-25	305.480011	265.4500122	221.8000031	305.480011	265.4500122	222.1499939	300.556091	260.8999939	218.75	304.8891346	263.2000122	219	47935	1284305	1002165
20-05-25	307.3999939	265.1000061	222.25	309	267.8999939	224.1499939	300.3999939	263.7000122	221.3500061	305.6000061	264.7999878	223.3500061	72422	0	1170273
21-05-25	311.3999939	265.7999878	221	313.6000061	266.2999878	221.9499969	308.2000122	262	217.3500061	309	262.1499939	221.1999969	43324	1446191	971849
22-05-25	311.2000122	265.5	217.1000061	311.2000122	265.9500122	220	306.6000061	262	216.6499939	310.7999878	264.3500061	218.8999939	29537	1088521	1012695
23-05-25	305	260.5499878	212.3000031	311.3999939	269.0499878	220	299.3999939	256.1499939	208.3999939	311	265.4500122	217.1999969	67352	2412491	1801786
26-05-25	308.6000061	262.2999878	218.6499939	311.6000061	266.1000061	219.1499939	305.3999939	261.6499939	216.5500031	306.3999939	264.8999939	217	36685	971178	793680
27-05-25	311.7999878	265.6499939	221	311.7999878	268.25	222.8000031	305.6000061	261.1000061	217.9499969	306.7999878	261.5	218.75	54899	1688263	1116884
28-05-25	320.7999878	263.2999878	217.5	324	265.9500122	222.3000031	314.3999939	262.3999939	217.5	314.6000061	264.3500061	221.8500061	56059	1575162	1037330
29-05-25	318.2000122	262.4500122	212.6000061	323	267.25	218.5500031	316.2000122	261.3999939	212.5	322.3999939	266.7000122	218.5	26966	1152671	926739
30-05-25	318.7999878	265.8999939	211.8000031	323.2000122	267.25	216.4499969	317.2000122	261.8500061	211.8000031	318.6000061	262	213.6000061	175362	2486054	2864822
02-06-25	322.3999939	264.2999878	213.6499939	328	265.25	214.75	314.2000122	261.4500122	209.6000061	323.2000122	263.2000122	210.6499939	99748	1189371	975899
03-06-25	323.6000061	269.5499878	214.0500031	325	269.5499878	214.1000061	317.6000061	264	209.8999939	322.2000122	266.25	213.1999969	47496	1566449	973373
04-06-25	316.3999939	271.2999878	218.0500031	326.7999878	272.8500061	219	312.2000122	268.7999878	216.3500061	326.3999939	269.9500122	218.3000031	52425	1286762	1084838
05-06-25	319.6000061	270.9500122	219.25	326.6000061	273.5499878	219.8500061	315	269.9500122	216.25	315.3999939	271.2999878	218.1499939	58596	1041138	790206
06-06-25	315.2000122	272.3500061	218.8000031	323.3999939	272.9500122	219.6000061	314.3999939	269.3999939	216.8999939	322.3999939	271	219.1999969	43191	918835	616145
09-06-25	308.2000122	272.3500061	218.8000031	312.6000061	272.3500061	218.8000031	306	272.3500061	218.8000031	312.6000061	272.3500061	218.8000031	32131	0	0
10-06-25	298	265.7000122	219.0500031	308.6000061	268.1000061	220.3000031	298	262.8999939	217.1999969	307.3999939	267	219.3999939	54901	1417249	881846
11-06-25	303	263.1499939	219.6999969	304.7999878	266.2000122	221.5	291	262.3999939	217.3500061	292	265.7000122	219.6499939	58389	1838519	1210532
12-06-25	304.7999878	261.1499939	217.3500061	305.3999939	262.9500122	219.3999939	298	259.0499878	215.0500031	304.7999878	259.8500061	216.6999969	54174	1360676	936464
13-06-25	304.2000122	254.75	214.9499969	314	257.8999939	214.9499969	304	254.0500031	211.8500061	310	256.25	212.75	47127	1998459	1221597
16-06-25	305.6000061	257.4500122	216	307.6000061	257.6499939	217	302.2000122	253.4499969	214.75	304.6000061	255.3500061	216.0500031	51043	1423494	1102804
17-06-25	305	256.0499878	214	305.2000122	257.3999939	215.5	298.3999939	254	212.1999969	301	255.25	214.1999969	38685	1377049	0
18-06-25	305.7999878	252.9499969	211.0500031	307.2000122	255.3500061	213.8500061	302.7999878	251.6999969	210.6499939	303.7999878	255.3500061	213.1499939	51244	1659776	965949
